x	y	label	key	clickSelects	showSelected1	group
1.462	74.0906097560976	Macedonia, FYR	Macedonia, FYR	Macedonia, FYR	Macedonia, FYR	116
1.448	74.2671219512195	Macedonia, FYR	Macedonia, FYR	Macedonia, FYR	Macedonia, FYR	116
1.435	74.4438780487805	Macedonia, FYR	Macedonia, FYR	Macedonia, FYR	Macedonia, FYR	116
1.422	74.6188536585366	Macedonia, FYR	Macedonia, FYR	Macedonia, FYR	Macedonia, FYR	116
1.411	74.7880731707317	Macedonia, FYR	Macedonia, FYR	Macedonia, FYR	Macedonia, FYR	116
6.703	30.3108048780488	Mali	Mali	Mali	Mali	121
6.725	30.4661463414634	Mali	Mali	Mali	Mali	121
6.747	30.6864634146342	Mali	Mali	Mali	Mali	121
6.77	30.982756097561	Mali	Mali	Mali	Mali	121
6.793	31.3545609756098	Mali	Mali	Mali	Mali	121
6.816	31.7974146341463	Mali	Mali	Mali	Mali	121
6.838	32.2978048780488	Mali	Mali	Mali	Mali	121
6.858	32.8352682926829	Mali	Mali	Mali	Mali	121
6.875	33.3882682926829	Mali	Mali	Mali	Mali	121
6.889	33.9453170731707	Mali	Mali	Mali	Mali	121
6.901	34.4959512195122	Mali	Mali	Mali	Mali	121
6.913	35.0361219512195	Mali	Mali	Mali	Mali	121
6.924	35.5683414634146	Mali	Mali	Mali	Mali	121
6.937	36.0956341463415	Mali	Mali	Mali	Mali	121
6.951	36.6154390243902	Mali	Mali	Mali	Mali	121
6.966	37.1268048780488	Mali	Mali	Mali	Mali	121
6.982	37.6302195121951	Mali	Mali	Mali	Mali	121
6.999	38.1276829268293	Mali	Mali	Mali	Mali	121
7.016	38.6226829268293	Mali	Mali	Mali	Mali	121
7.031	39.115243902439	Mali	Mali	Mali	Mali	121
7.046	39.6098292682927	Mali	Mali	Mali	Mali	121
7.059	40.1114390243902	Mali	Mali	Mali	Mali	121
7.07	40.6205609756098	Mali	Mali	Mali	Mali	121
7.08	41.1331951219512	Mali	Mali	Mali	Mali	121
7.088	41.6433170731707	Mali	Mali	Mali	Mali	121
7.093	42.1429268292683	Mali	Mali	Mali	Mali	121
7.095	42.6170243902439	Mali	Mali	Mali	Mali	121
7.092	43.0580975609756	Mali	Mali	Mali	Mali	121
7.086	43.4621463414634	Mali	Mali	Mali	Mali	121
7.076	43.8281951219512	Mali	Mali	Mali	Mali	121
7.063	44.1622195121951	Mali	Mali	Mali	Mali	121
7.046	44.4742682926829	Mali	Mali	Mali	Mali	121
7.026	44.7753170731707	Mali	Mali	Mali	Mali	121
7.004	45.0768780487805	Mali	Mali	Mali	Mali	121
6.98	45.3839512195122	Mali	Mali	Mali	Mali	121
6.955	45.697512195122	Mali	Mali	Mali	Mali	121
6.928	46.0130487804878	Mali	Mali	Mali	Mali	121
6.901	46.3265365853659	Mali	Mali	Mali	Mali	121
6.872	46.6339756097561	Mali	Mali	Mali	Mali	121
6.841	46.9383902439024	Mali	Mali	Mali	Mali	121
6.808	47.2432682926829	Mali	Mali	Mali	Mali	121
6.773	47.5526585365854	Mali	Mali	Mali	Mali	121
6.735	47.8730975609756	Mali	Mali	Mali	Mali	121
6.693	48.2075853658537	Mali	Mali	Mali	Mali	121
6.648	48.5576341463415	Mali	Mali	Mali	Mali	121
6.599	48.9261951219512	Mali	Mali	Mali	Mali	121
6.545	49.311243902439	Mali	Mali	Mali	Mali	121
6.487	49.710756097561	Mali	Mali	Mali	Mali	121
6.426	50.1201951219512	Mali	Mali	Mali	Mali	121
6.361	50.5360487804878	Mali	Mali	Mali	Mali	121
6.294	50.9548292682927	Mali	Mali	Mali	Mali	121
6.227	51.3720731707317	Mali	Mali	Mali	Mali	121
6.05	42.7107804878049	Myanmar	Myanmar	Myanmar	Myanmar	134
6.071	43.3217317073171	Myanmar	Myanmar	Myanmar	Myanmar	134
6.091	43.9551707317073	Myanmar	Myanmar	Myanmar	Myanmar	134
6.107	44.6325609756098	Myanmar	Myanmar	Myanmar	Myanmar	134
6.118	45.3634390243902	Myanmar	Myanmar	Myanmar	Myanmar	134
6.125	46.1428292682927	Myanmar	Myanmar	Myanmar	Myanmar	134
6.129	46.9522682926829	Myanmar	Myanmar	Myanmar	Myanmar	134
6.13	47.7588048780488	Myanmar	Myanmar	Myanmar	Myanmar	134
6.125	48.5374146341463	Myanmar	Myanmar	Myanmar	Myanmar	134
6.11	49.2781219512195	Myanmar	Myanmar	Myanmar	Myanmar	134
6.076	49.9803902439024	Myanmar	Myanmar	Myanmar	Myanmar	134
6.012	50.6556829268293	Myanmar	Myanmar	Myanmar	Myanmar	134
5.914	51.3139268292683	Myanmar	Myanmar	Myanmar	Myanmar	134
5.781	51.9601219512195	Myanmar	Myanmar	Myanmar	Myanmar	134
5.617	52.585243902439	Myanmar	Myanmar	Myanmar	Myanmar	134
5.431	53.1732682926829	Myanmar	Myanmar	Myanmar	Myanmar	134
5.235	53.702243902439	Myanmar	Myanmar	Myanmar	Myanmar	134
5.042	54.1567073170732	Myanmar	Myanmar	Myanmar	Myanmar	134
4.862	54.5291463414634	Myanmar	Myanmar	Myanmar	Myanmar	134
4.702	54.8216097560976	Myanmar	Myanmar	Myanmar	Myanmar	134
4.565	55.0355853658537	Myanmar	Myanmar	Myanmar	Myanmar	134
4.449	55.1745853658537	Myanmar	Myanmar	Myanmar	Myanmar	134
4.346	55.2640975609756	Myanmar	Myanmar	Myanmar	Myanmar	134
4.248	55.3321219512195	Myanmar	Myanmar	Myanmar	Myanmar	134
4.153	55.4036341463415	Myanmar	Myanmar	Myanmar	Myanmar	134
4.056	55.5146585365854	Myanmar	Myanmar	Myanmar	Myanmar	134
3.95	55.6961707317073	Myanmar	Myanmar	Myanmar	Myanmar	134
3.836	55.9621951219512	Myanmar	Myanmar	Myanmar	Myanmar	134
3.712	56.3167073170732	Myanmar	Myanmar	Myanmar	Myanmar	134
3.581	56.7567073170732	Myanmar	Myanmar	Myanmar	Myanmar	134
3.446	57.2737073170732	Myanmar	Myanmar	Myanmar	Myanmar	134
3.31	57.8447073170732	Myanmar	Myanmar	Myanmar	Myanmar	134
3.181	58.4377317073171	Myanmar	Myanmar	Myanmar	Myanmar	134
3.06	59.020756097561	Myanmar	Myanmar	Myanmar	Myanmar	134
2.951	59.5732926829268	Myanmar	Myanmar	Myanmar	Myanmar	134
2.852	60.0783414634146	Myanmar	Myanmar	Myanmar	Myanmar	134
2.761	60.5264146341463	Myanmar	Myanmar	Myanmar	Myanmar	134
2.675	60.9234878048781	Myanmar	Myanmar	Myanmar	Myanmar	134
2.59	61.2765853658537	Myanmar	Myanmar	Myanmar	Myanmar	134
2.507	61.5871463414634	Myanmar	Myanmar	Myanmar	Myanmar	134
2.427	61.8557073170732	Myanmar	Myanmar	Myanmar	Myanmar	134
2.353	62.0837804878049	Myanmar	Myanmar	Myanmar	Myanmar	134
2.287	62.2828292682927	Myanmar	Myanmar	Myanmar	Myanmar	134
2.229	62.4668292682927	Myanmar	Myanmar	Myanmar	Myanmar	134
2.181	62.6517073170732	Myanmar	Myanmar	Myanmar	Myanmar	134
2.142	62.8588780487805	Myanmar	Myanmar	Myanmar	Myanmar	134
2.109	63.1112195121951	Myanmar	Myanmar	Myanmar	Myanmar	134
2.08	63.4181707317073	Myanmar	Myanmar	Myanmar	Myanmar	134
2.053	63.781756097561	Myanmar	Myanmar	Myanmar	Myanmar	134
2.027	64.1995121951219	Myanmar	Myanmar	Myanmar	Myanmar	134
2.002	64.6620975609756	Myanmar	Myanmar	Myanmar	Myanmar	134
1.976	65.1501707317073	Myanmar	Myanmar	Myanmar	Myanmar	134
6.953	48.6804390243902	Mongolia	Mongolia	Mongolia	Mongolia	130
7.168	49.6091463414634	Mongolia	Mongolia	Mongolia	Mongolia	130
7.347	50.508243902439	Mongolia	Mongolia	Mongolia	Mongolia	130
7.477	51.352512195122	Mongolia	Mongolia	Mongolia	Mongolia	130
7.558	52.1263170731707	Mongolia	Mongolia	Mongolia	Mongolia	130
7.593	52.8291463414634	Mongolia	Mongolia	Mongolia	Mongolia	130
7.599	53.4740975609756	Mongolia	Mongolia	Mongolia	Mongolia	130
7.591	54.0829024390244	Mongolia	Mongolia	Mongolia	Mongolia	130
7.584	54.668756097561	Mongolia	Mongolia	Mongolia	Mongolia	130
7.578	55.2267073170732	Mongolia	Mongolia	Mongolia	Mongolia	130
7.569	55.7422682926829	Mongolia	Mongolia	Mongolia	Mongolia	130
7.546	56.1934390243903	Mongolia	Mongolia	Mongolia	Mongolia	130
7.497	56.5631707317073	Mongolia	Mongolia	Mongolia	Mongolia	130
7.413	56.8453902439024	Mongolia	Mongolia	Mongolia	Mongolia	130
7.294	57.0445853658537	Mongolia	Mongolia	Mongolia	Mongolia	130
7.144	57.1662926829268	Mongolia	Mongolia	Mongolia	Mongolia	130
6.968	57.2229756097561	Mongolia	Mongolia	Mongolia	Mongolia	130
6.779	57.2396585365854	Mongolia	Mongolia	Mongolia	Mongolia	130
6.584	57.2453658536585	Mongolia	Mongolia	Mongolia	Mongolia	130
6.391	57.2655853658537	Mongolia	Mongolia	Mongolia	Mongolia	130
6.205	57.3329024390244	Mongolia	Mongolia	Mongolia	Mongolia	130
6.031	57.4783658536585	Mongolia	Mongolia	Mongolia	Mongolia	130
5.867	57.709	Mongolia	Mongolia	Mongolia	Mongolia	130
5.707	58.019243902439	Mongolia	Mongolia	Mongolia	Mongolia	130
5.547	58.4	Mongolia	Mongolia	Mongolia	Mongolia	130
5.376	58.826	Mongolia	Mongolia	Mongolia	Mongolia	130
5.181	59.2624390243902	Mongolia	Mongolia	Mongolia	Mongolia	130
4.953	59.6711707317073	Mongolia	Mongolia	Mongolia	Mongolia	130
4.691	60.0257317073171	Mongolia	Mongolia	Mongolia	Mongolia	130
4.402	60.316756097561	Mongolia	Mongolia	Mongolia	Mongolia	130
4.095	60.5382682926829	Mongolia	Mongolia	Mongolia	Mongolia	130
3.786	60.6984146341463	Mongolia	Mongolia	Mongolia	Mongolia	130
3.492	60.8246341463415	Mongolia	Mongolia	Mongolia	Mongolia	130
3.227	60.9470243902439	Mongolia	Mongolia	Mongolia	Mongolia	130
2.999	61.0843902439024	Mongolia	Mongolia	Mongolia	Mongolia	130
2.808	61.2615609756098	Mongolia	Mongolia	Mongolia	Mongolia	130
2.649	61.4990731707317	Mongolia	Mongolia	Mongolia	Mongolia	130
2.514	61.8036097560976	Mongolia	Mongolia	Mongolia	Mongolia	130
2.394	62.175756097561	Mongolia	Mongolia	Mongolia	Mongolia	130
2.29	62.616512195122	Mongolia	Mongolia	Mongolia	Mongolia	130
2.207	63.1213414634146	Mongolia	Mongolia	Mongolia	Mongolia	130
2.154	63.6819756097561	Mongolia	Mongolia	Mongolia	Mongolia	130
2.138	64.2769268292683	Mongolia	Mongolia	Mongolia	Mongolia	130
2.156	64.8824390243903	Mongolia	Mongolia	Mongolia	Mongolia	130
2.204	65.4808780487805	Mongolia	Mongolia	Mongolia	Mongolia	130
2.272	66.0523658536585	Mongolia	Mongolia	Mongolia	Mongolia	130
2.347	66.5792682926829	Mongolia	Mongolia	Mongolia	Mongolia	130
2.414	67.0575609756098	Mongolia	Mongolia	Mongolia	Mongolia	130
2.466	67.486243902439	Mongolia	Mongolia	Mongolia	Mongolia	130
2.496	67.8641219512195	Mongolia	Mongolia	Mongolia	Mongolia	130
2.504	68.1949756097561	Mongolia	Mongolia	Mongolia	Mongolia	130
2.494	68.4881707317073	Mongolia	Mongolia	Mongolia	Mongolia	130
4.945	65.0418292682927	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
4.763	65.5554390243903	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
4.525	66.0570731707317	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
4.242	66.5467317073171	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
3.926	67.0239268292683	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
3.594	67.4896585365854	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
3.261	67.9424390243903	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
2.942	68.3837804878049	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
2.647	68.8141219512195	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
2.388	69.2330243902439	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
2.166	69.6424390243902	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.98	70.0413902439025	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.821	70.4308780487805	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.683	70.8113902439025	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.568	71.1824146341463	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.484	71.5459756097561	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.44	71.9010487804878	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.441	72.2481463414634	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.485	72.586756097561	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.563	72.9193902439024	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.665	73.2440487804878	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.777	73.5617073170732	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.882	73.8723902439024	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.966	74.1765853658537	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
2.021	74.4732926829268	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
2.04	74.7650243902439	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
2.019	75.050756097561	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.966	75.3310243902439	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.891	75.6058292682927	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.798	75.8756341463415	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.694	76.1404390243903	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.589	76.4002682926829	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.487	76.6550975609756	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.394	76.9054390243902	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.312	77.1502682926829	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.242	77.3910975609756	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.178	77.6284390243902	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.116	77.8612926829268	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.053	78.0901707317073	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
0.991	78.3155609756098	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
0.933	78.5369756097561	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
0.887	78.7523902439025	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
0.858	78.9612926829268	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
0.849	79.1662195121951	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
0.859	79.3686341463415	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
0.887	79.5745853658537	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
0.926	79.7915853658537	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
0.971	80.0226829268293	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.015	80.2673414634146	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.056	80.5210487804878	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.092	80.7753170731707	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
1.123	81.0185853658537	Macao SAR, China	Macao SAR, China	Macao SAR, China	Macao SAR, China	115
6.775	42.2319024390244	Mauritania	Mauritania	Mauritania	Mauritania	124
6.787	42.6059024390244	Mauritania	Mauritania	Mauritania	Mauritania	124
6.794	42.9639024390244	Mauritania	Mauritania	Mauritania	Mauritania	124
6.798	43.3129268292683	Mauritania	Mauritania	Mauritania	Mauritania	124
6.799	43.6629268292683	Mauritania	Mauritania	Mauritania	Mauritania	124
6.799	44.0384390243902	Mauritania	Mauritania	Mauritania	Mauritania	124
6.798	44.4654390243903	Mauritania	Mauritania	Mauritania	Mauritania	124
6.798	44.9609268292683	Mauritania	Mauritania	Mauritania	Mauritania	124
6.795	45.5293902439024	Mauritania	Mauritania	Mauritania	Mauritania	124
6.791	46.1673414634146	Mauritania	Mauritania	Mauritania	Mauritania	124
6.784	46.8583170731707	Mauritania	Mauritania	Mauritania	Mauritania	124
6.774	47.5782926829268	Mauritania	Mauritania	Mauritania	Mauritania	124
6.759	48.2968048780488	Mauritania	Mauritania	Mauritania	Mauritania	124
6.739	48.9883658536585	Mauritania	Mauritania	Mauritania	Mauritania	124
6.713	49.6409756097561	Mauritania	Mauritania	Mauritania	Mauritania	124
6.681	50.2526341463415	Mauritania	Mauritania	Mauritania	Mauritania	124
6.641	50.8308292682927	Mauritania	Mauritania	Mauritania	Mauritania	124
6.594	51.3910487804878	Mauritania	Mauritania	Mauritania	Mauritania	124
6.542	51.9422926829268	Mauritania	Mauritania	Mauritania	Mauritania	124
6.486	52.4800487804878	Mauritania	Mauritania	Mauritania	Mauritania	124
6.427	52.9948048780488	Mauritania	Mauritania	Mauritania	Mauritania	124
6.37	53.4715609756098	Mauritania	Mauritania	Mauritania	Mauritania	124
6.315	53.8998292682927	Mauritania	Mauritania	Mauritania	Mauritania	124
6.263	54.2725853658537	Mauritania	Mauritania	Mauritania	Mauritania	124
6.214	54.5918536585366	Mauritania	Mauritania	Mauritania	Mauritania	124
6.17	54.8636097560976	Mauritania	Mauritania	Mauritania	Mauritania	124
6.127	55.1013658536585	Mauritania	Mauritania	Mauritania	Mauritania	124
6.084	55.3196341463415	Mauritania	Mauritania	Mauritania	Mauritania	124
6.039	55.5294146341463	Mauritania	Mauritania	Mauritania	Mauritania	124
5.99	55.7361951219512	Mauritania	Mauritania	Mauritania	Mauritania	124
5.937	55.9369756097561	Mauritania	Mauritania	Mauritania	Mauritania	124
5.878	56.1267317073171	Mauritania	Mauritania	Mauritania	Mauritania	124
5.814	56.296	Mauritania	Mauritania	Mauritania	Mauritania	124
5.746	56.439243902439	Mauritania	Mauritania	Mauritania	Mauritania	124
5.673	56.5569756097561	Mauritania	Mauritania	Mauritania	Mauritania	124
5.597	56.6527073170732	Mauritania	Mauritania	Mauritania	Mauritania	124
5.52	56.7314634146341	Mauritania	Mauritania	Mauritania	Mauritania	124
5.443	56.800756097561	Mauritania	Mauritania	Mauritania	Mauritania	124
5.366	56.8660731707317	Mauritania	Mauritania	Mauritania	Mauritania	124
5.291	56.9314146341464	Mauritania	Mauritania	Mauritania	Mauritania	124
5.219	56.9947804878049	Mauritania	Mauritania	Mauritania	Mauritania	124
5.148	57.0501707317073	Mauritania	Mauritania	Mauritania	Mauritania	124
5.079	57.0950487804878	Mauritania	Mauritania	Mauritania	Mauritania	124
5.011	57.1329268292683	Mauritania	Mauritania	Mauritania	Mauritania	124
4.943	57.173756097561	Mauritania	Mauritania	Mauritania	Mauritania	124
4.875	57.2310243902439	Mauritania	Mauritania	Mauritania	Mauritania	124
4.807	57.3261951219512	Mauritania	Mauritania	Mauritania	Mauritania	124
4.739	57.4702682926829	Mauritania	Mauritania	Mauritania	Mauritania	124
4.671	57.668243902439	Mauritania	Mauritania	Mauritania	Mauritania	124
4.602	57.9196341463415	Mauritania	Mauritania	Mauritania	Mauritania	124
4.533	58.2169512195122	Mauritania	Mauritania	Mauritania	Mauritania	124
4.464	58.5467073170732	Mauritania	Mauritania	Mauritania	Mauritania	124
3.62	67.6017804878049	Malta	Malta	Malta	Malta	122
3.274	67.9027073170732	Malta	Malta	Malta	Malta	122
3.237	68.2047804878049	Malta	Malta	Malta	Malta	122
2.904	68.5049024390244	Malta	Malta	Malta	Malta	122
2.79	68.7999756097561	Malta	Malta	Malta	Malta	122
2.52	69.0864634146342	Malta	Malta	Malta	Malta	122
2.326	69.3663658536586	Malta	Malta	Malta	Malta	122
2.236	69.6402195121951	Malta	Malta	Malta	Malta	122
2.12	69.9115853658537	Malta	Malta	Malta	Malta	122
2.019	70.1789512195122	Malta	Malta	Malta	Malta	122
2.025	70.4433170731707	Malta	Malta	Malta	Malta	122
2.06	70.7047073170732	Malta	Malta	Malta	Malta	122
2.007	70.9626097560976	Malta	Malta	Malta	Malta	122
1.649	71.218512195122	Malta	Malta	Malta	Malta	122
1.64	71.4709268292683	Malta	Malta	Malta	Malta	122
2.274	71.7208536585366	Malta	Malta	Malta	Malta	122
2.205	71.9687804878049	Malta	Malta	Malta	Malta	122
2.18	72.2131951219512	Malta	Malta	Malta	Malta	122
2.118	72.4556097560976	Malta	Malta	Malta	Malta	122
2.1	72.6950243902439	Malta	Malta	Malta	Malta	122
1.99	72.9324390243903	Malta	Malta	Malta	Malta	122
1.87	73.1668292682927	Malta	Malta	Malta	Malta	122
1.98	73.398756097561	Malta	Malta	Malta	Malta	122
1.965	73.6286829268293	Malta	Malta	Malta	Malta	122
1.95	73.8551219512195	Malta	Malta	Malta	Malta	122
1.99	74.0805609756098	Malta	Malta	Malta	Malta	122
1.98	74.303512195122	Malta	Malta	Malta	Malta	122
1.98	74.5244634146342	Malta	Malta	Malta	Malta	122
2.08	74.7429024390244	Malta	Malta	Malta	Malta	122
2.11	74.9603414634146	Malta	Malta	Malta	Malta	122
2.05	75.1757804878049	Malta	Malta	Malta	Malta	122
2.04	75.3901951219512	Malta	Malta	Malta	Malta	122
2.12	75.8334146341463	Malta	Malta	Malta	Malta	122
2.01	76.6024390243903	Malta	Malta	Malta	Malta	122
1.89	76.9	Malta	Malta	Malta	Malta	122
1.83	77.1439024390244	Malta	Malta	Malta	Malta	122
2.1	77.290243902439	Malta	Malta	Malta	Malta	122
1.95	77.4365853658537	Malta	Malta	Malta	Malta	122
1.88	77.1804878048781	Malta	Malta	Malta	Malta	122
1.77	77.1487804878049	Malta	Malta	Malta	Malta	122
1.7	78.2	Malta	Malta	Malta	Malta	122
1.48	78.4414634146342	Malta	Malta	Malta	Malta	122
1.45	78.0926829268293	Malta	Malta	Malta	Malta	122
1.48	78.3512195121951	Malta	Malta	Malta	Malta	122
1.4	78.5536585365854	Malta	Malta	Malta	Malta	122
1.38	79.5048780487805	Malta	Malta	Malta	Malta	122
1.39	78.5487804878049	Malta	Malta	Malta	Malta	122
1.37	79.4439024390244	Malta	Malta	Malta	Malta	122
1.44	79.4317073170732	Malta	Malta	Malta	Malta	122
1.43	79.8926829268293	Malta	Malta	Malta	Malta	122
1.38	80.9487804878049	Malta	Malta	Malta	Malta	122
1.38	82.0048780487805	Malta	Malta	Malta	Malta	122
6.167	58.7538780487805	Mauritius	Mauritius	Mauritius	Mauritius	125
6.178	59.7629268292683	Mauritius	Mauritius	Mauritius	Mauritius	125
6.124	60.6444146341463	Mauritius	Mauritius	Mauritius	Mauritius	125
5.993	61.3761707317073	Mauritius	Mauritius	Mauritius	Mauritius	125
5.785	61.9525365853659	Mauritius	Mauritius	Mauritius	Mauritius	125
5.51	62.3724634146342	Mauritius	Mauritius	Mauritius	Mauritius	125
5.187	62.6484878048781	Mauritius	Mauritius	Mauritius	Mauritius	125
4.847	62.8201951219512	Mauritius	Mauritius	Mauritius	Mauritius	125
4.516	62.9336097560976	Mauritius	Mauritius	Mauritius	Mauritius	125
